id_colab_periodo;id_colaborador;periodo;horas_contratadas;codigo_cargo;codigo_area
101957-202004;101957;202004;122;4K1171;A0072
101957-202005;101957;202005;114;4K1171;A0072
101957-202006;101957;202006;182;4K1171;A0072
101958-201901;101958;201901;152;4L1391;A0299
101958-201902;101958;201902;156;4L1391;A0299
101958-201904;101958;201904;121;4L1391;A0299
101958-201905;101958;201905;166;4L1391;A0299
101958-201906;101958;201906;80;4L1391;A0299
101958-201907;101958;201907;80;4L1391;A0299
101958-201908;101958;201908;80;4L1391;A0299
101958-201909;101958;201909;55;4L1391;A0299
101958-201910;101958;201910;56;4L1391;A0299
101958-201911;101958;201911;61;4L1391;A0299
101958-201912;101958;201912;164;4L1391;A0299
101958-202001;101958;202001;48;4L1391;A0299
101958-202002;101958;202002;99;4L1391;A0299
101958-202003;101958;202003;181;4L1391;A0299
101958-202004;101958;202004;192;4L1391;A0299
101958-202005;101958;202005;84;4L1391;A0299
101958-202006;101958;202006;70;4L1391;A0299
101959-201901;101959;201901;128;5A1014;A0370
101959-201902;101959;201902;130;5A1014;A0370
101959-201903;101959;201903;160;5A1014;A0370
101959-201904;101959;201904;88;5A1014;A0370
101959-201905;101959;201905;118;5A1014;A0370
101959-201906;101959;201906;160;5A1014;A0370
101959-201907;101959;201907;160;5A1014;A0370
101959-201908;101959;201908;160;4K1171;A0321
101959-201909;101959;201909;109;4K1171;A0321
101959-201910;101959;201910;84;4K1171;A0321
101959-201911;101959;201911;88;4K1171;A0321
101959-201912;101959;201912;69;4K1171;A0321
101959-202001;101959;202001;141;4K1171;A0321
101959-202002;101959;202002;122;4K1171;A0072
101959-202003;101959;202003;155;4K1171;A0072
101959-202004;101959;202004;159;4K1171;A0072
101959-202005;101959;202005;97;4K1171;A0072
101959-202006;101959;202006;169;4K1171;A0072
101960-201901;101960;201901;168;4K1171;A0002
101960-201902;101960;201902;64;4K1171;A0002
101960-201904;101960;201904;70;4K1171;A0002
101960-201905;101960;201905;80;4K1171;A0002
101960-201906;101960;201906;160;4K1171;A0002
101960-201907;101960;201907;160;4K1171;A0002
101960-201908;101960;201908;160;4K1171;A0002
101960-201909;101960;201909;165;4K1171;A0002
101960-201910;101960;201910;69;4K1171;A0002
101960-201911;101960;201911;170;4K1171;A0002
101960-201912;101960;201912;164;4K1171;A0002
101960-202001;101960;202001;105;4K1171;A0002
101960-202002;101960;202002;107;4K1171;A0210
101960-202003;101960;202003;177;4K1171;A0210
101960-202004;101960;202004;167;4K1171;A0210
101960-202005;101960;202005;94;4K1171;A0210
101960-202006;101960;202006;121;4K1171;A0210
101961-201901;101961;201901;116;4K1561;A0143
101961-201902;101961;201902;79;4K1561;A0143
101961-201904;101961;201904;96;4K1561;A0143
101961-201905;101961;201905;63;4K1561;A0143
101961-201906;101961;201906;164;4K1561;A0143
101961-201907;101961;201907;164;4K1561;A0143
101961-201908;101961;201908;164;4K1561;A0143
101961-201909;101961;201909;64;4K1171;A0321
101961-201910;101961;201910;53;4K1171;A0321
101961-201911;101961;201911;157;4K1171;A0321
101961-201912;101961;201912;143;4K1171;A0321
101961-202001;101961;202001;75;4K1171;A0321
101961-202002;101961;202002;187;4K1171;A0321
101961-202003;101961;202003;50;4K1171;A0072
101961-202004;101961;202004;179;4K1171;A0072
101961-202005;101961;202005;161;4K1171;A0072
101961-202006;101961;202006;136;4K1171;A0072
101962-201901;101962;201901;186;4L1391;A0294
101962-201902;101962;201902;161;4L1391;A0294
101962-201904;101962;201904;170;4L1391;A0294
101962-201905;101962;201905;185;4K1171;A0139
101962-201906;101962;201906;80;4K1171;A0139
101962-201907;101962;201907;80;4K1171;A0139
101962-201908;101962;201908;80;4K1171;A0139
101962-201909;101962;201909;123;4K1171;A0139
101962-201910;101962;201910;103;4K1171;A0163
101962-201911;101962;201911;115;4K1171;A0163
101962-201912;101962;201912;61;4K1171;A0163
101962-202001;101962;202001;50;4K1171;A0163
101962-202002;101962;202002;98;5A1014;A0090
101962-202003;101962;202003;151;5A1014;A0090
101962-202004;101962;202004;167;5A1014;A0090
101962-202005;101962;202005;49;5A1014;A0090
101962-202006;101962;202006;188;5A1014;A0090
101963-201901;101963;201901;187;5D1261;A0071
101963-201902;101963;201902;132;5D1261;A0071
101963-201904;101963;201904;153;5D1261;A0071
101963-201905;101963;201905;67;5D1261;A0071
101963-201906;101963;201906;80;5D1261;A0071
101963-201907;101963;201907;80;5D1261;A0071
101963-201908;101963;201908;80;5D1261;A0071
101963-201909;101963;201909;185;4K1171;A0321
101963-201910;101963;201910;192;4K1171;A0321
101963-201911;101963;201911;186;4K1171;A0321
101963-201912;101963;201912;102;4K1171;A0321
101963-202001;101963;202001;73;4K1171;A0321
101963-202002;101963;202002;147;4K1171;A0321
101963-202003;101963;202003;142;4K1171;A0072
101963-202004;101963;202004;126;4K1171;A0072
101963-202005;101963;202005;125;4K1171;A0072
101963-202006;101963;202006;163;4K1171;A0072
101964-201901;101964;201901;92;4L1391;A0318
101964-201902;101964;201902;125;4L1391;A0318
101964-201904;101964;201904;63;4L1391;A0318
101964-201905;101964;201905;116;4K1171;A0139
101964-201906;101964;201906;80;4K1171;A0139
101964-201907;101964;201907;80;4K1171;A0139
101964-201908;101964;201908;80;4K1171;A0139
101964-201909;101964;201909;63;4K1171;A0139
101964-201910;101964;201910;136;4K1171;A0163
101964-201911;101964;201911;79;4K1171;A0163
101964-201912;101964;201912;124;4K1171;A0163
101964-202001;101964;202001;125;4K1171;A0163
101964-202002;101964;202002;179;5A1014;A0090
101964-202003;101964;202003;182;5A1014;A0090
101964-202004;101964;202004;97;5A1014;A0090
101964-202005;101964;202005;67;5A1014;A0090
101964-202006;101964;202006;147;5A1014;A0090
101965-201901;101965;201901;188;5D1261;A0076
101965-201902;101965;201902;85;5D1261;A0076
101965-201904;101965;201904;118;5D1261;A0076
101965-201905;101965;201905;112;4K1171;A0139
101965-201906;101965;201906;80;4K1171;A0139
101965-201907;101965;201907;80;4K1171;A0139
101965-201908;101965;201908;80;4K1171;A0139
101965-201909;101965;201909;68;4K1171;A0139
101965-201910;101965;201910;55;4K1171;A0163
101965-201911;101965;201911;56;4K1171;A0163
101965-201912;101965;201912;79;4K1171;A0163
101965-202001;101965;202001;115;4K1171;A0163
101965-202002;101965;202002;143;5A1014;A0090
101965-202003;101965;202003;61;5A1014;A0090
101965-202004;101965;202004;102;5A1014;A0090
101965-202005;101965;202005;64;5A1014;A0090
101965-202006;101965;202006;76;5A1014;A0090
101966-201901;101966;201901;67;4L1391;A0346
101966-201902;101966;201902;162;4L1391;A0346
101966-201904;101966;201904;104;4L1391;A0346
101966-201905;101966;201905;169;4K1171;A0139
101966-201906;101966;201906;80;4K1171;A0139
101966-201907;101966;201907;80;4K1171;A0139
101966-201908;101966;201908;80;4K1171;A0139
101966-201909;101966;201909;54;4K1171;A0139
101966-201910;101966;201910;60;4K1171;A0163
101966-201911;101966;201911;164;4K1171;A0163
101966-201912;101966;201912;76;4K1171;A0163
101966-202001;101966;202001;52;4K1171;A0163
101966-202002;101966;202002;75;5A1014;A0090
101966-202003;101966;202003;91;5A1014;A0090
101966-202004;101966;202004;102;5A1014;A0090
101966-202005;101966;202005;150;5A1014;A0090
101966-202006;101966;202006;62;5A1014;A0090
101967-201901;101967;201901;174;5D1291;A0246
101967-201902;101967;201902;130;5D1291;A0246
101967-201904;101967;201904;157;5D1291;A0246
101967-201905;101967;201905;179;5D1291;A0246
101967-201906;101967;201906;80;5D1291;A0246
101967-201907;101967;201907;80;5D1291;A0246
101967-201908;101967;201908;80;5D1291;A0246
101967-201909;101967;201909;94;4K1171;A0321
101967-201910;101967;201910;139;4K1171;A0321
101967-201911;101967;201911;110;4K1171;A0321
101967-201912;101967;201912;85;4K1171;A0321
101967-202001;101967;202001;100;4K1171;A0321
101967-202002;101967;202002;152;4K1171;A0321
101967-202003;101967;202003;91;4K1171;A0072
101967-202004;101967;202004;171;4K1171;A0072
101967-202005;101967;202005;173;4K1171;A0072
101967-202006;101967;202006;50;4K1171;A0072
101968-201901;101968;201901;69;4L1481;A0244
101968-201902;101968;201902;183;4L1481;A0244
101968-201904;101968;201904;58;4L1481;A0244
101968-201905;101968;201905;153;4K1171;A0139
101968-201906;101968;201906;160;4K1171;A0139
101968-201907;101968;201907;160;4K1171;A0139
101968-201908;101968;201908;160;4K1171;A0139
101968-201909;101968;201909;116;4K1171;A0139
101968-201910;101968;201910;141;4K1171;A0163
101968-201911;101968;201911;64;4K1171;A0163
101968-201912;101968;201912;181;4K1171;A0163
101968-202001;101968;202001;115;4K1171;A0163
101968-202002;101968;202002;155;5A1014;A0090
101968-202003;101968;202003;58;5A1014;A0090
101968-202004;101968;202004;106;5A1014;A0090
101968-202005;101968;202005;101;5A1014;A0090
101968-202006;101968;202006;94;5A1014;A0090
101969-201901;101969;201901;66;4K1891;A0044
101969-201902;101969;201902;100;4K1891;A0044
101969-201904;101969;201904;90;4K1891;A0044
101969-201905;101969;201905;63;4K1891;A0044
101969-201906;101969;201906;192;4K1891;A0044
101969-201907;101969;201907;192;4K1891;A0044
101969-201908;101969;201908;192;4K1891;A0044
101969-201909;101969;201909;116;4K1891;A0044
101969-201910;101969;201910;127;4K1891;A0044
101969-201911;101969;201911;143;4K1891;A0044
101969-201912;101969;201912;132;4K1891;A0044
101969-202001;101969;202001;74;4K1891;A0044
101969-202002;101969;202002;114;4K1171;A0210
101969-202003;101969;202003;147;4K1171;A0210
101969-202004;101969;202004;108;4K1171;A0210
101969-202005;101969;202005;75;4K1171;A0210
101969-202006;101969;202006;154;4K1171;A0210
101970-201901;101970;201901;93;4L1041;A0036
101970-201902;101970;201902;178;4L1041;A0036
101970-201904;101970;201904;55;4L1041;A0036
101970-201905;101970;201905;52;4L1041;A0036
101970-201906;101970;201906;80;4L1041;A0036
101970-201907;101970;201907;80;4L1041;A0036
101970-201908;101970;201908;80;4L1041;A0036
101970-201909;101970;201909;187;4L1041;A0036
101970-201910;101970;201910;149;4L1041;A0036
101970-201911;101970;201911;129;4L1041;A0036
101970-201912;101970;201912;123;4L1041;A0036
101970-202001;101970;202001;147;4L1041;A0036
101970-202002;101970;202002;77;4K1171;A0210
101970-202003;101970;202003;166;4K1171;A0210
101970-202004;101970;202004;75;4K1171;A0210
101970-202005;101970;202005;112;4K1171;A0210
101970-202006;101970;202006;71;4K1171;A0210
101971-201901;101971;201901;179;4L1391;A0335
101971-201902;101971;201902;82;4L1391;A0335
101971-201904;101971;201904;162;4L1391;A0335
101971-201905;101971;201905;102;4K1171;A0139
101971-201906;101971;201906;80;4K1171;A0139
101971-201907;101971;201907;80;4K1171;A0139
101971-201908;101971;201908;80;4K1171;A0139
101971-201909;101971;201909;155;4K1171;A0139
101971-201910;101971;201910;185;4K1171;A0163
101971-201911;101971;201911;108;4K1171;A0163
101971-201912;101971;201912;77;4K1171;A0163
101971-202001;101971;202001;137;4K1171;A0163
101971-202002;101971;202002;76;5A1014;A0090
101971-202003;101971;202003;155;5A1014;A0090
101971-202004;101971;202004;174;5A1014;A0090
101971-202005;101971;202005;110;5A1014;A0090
101971-202006;101971;202006;130;5A1014;A0090
101972-201901;101972;201901;185;5D1271;A0180
101972-201902;101972;201902;122;5D1271;A0180
101972-201904;101972;201904;176;5D1271;A0180
101972-201905;101972;201905;58;4K1171;A0139
101972-201906;101972;201906;80;4K1171;A0139
101972-201907;101972;201907;80;4K1171;A0139
101972-201908;101972;201908;80;4K1171;A0139
101972-201909;101972;201909;161;4K1171;A0139
101972-201910;101972;201910;141;4K1171;A0163
101972-201911;101972;201911;104;4K1171;A0163
101972-201912;101972;201912;166;4K1171;A0163
101972-202001;101972;202001;116;4K1171;A0163
101972-202002;101972;202002;118;5A1014;A0090
101972-202003;101972;202003;65;5A1014;A0090
101972-202004;101972;202004;191;5A1014;A0090
101972-202005;101972;202005;161;5A1014;A0090
101972-202006;101972;202006;68;5A1014;A0090
101973-201901;101973;201901;164;4L1311;A0127
101973-201902;101973;201902;124;4L1311;A0127
101973-201903;101973;201903;192;4L1311;A0127
101973-201904;101973;201904;93;4L1311;A0127
101973-201905;101973;201905;127;4L1311;A0127
101973-201906;101973;201906;192;4L1311;A0127
101973-201907;101973;201907;192;4L1311;A0127
101973-201908;101973;201908;192;4K1171;A0321
101973-201909;101973;201909;135;4K1171;A0321
101973-201910;101973;201910;94;4K1171;A0321
101973-201911;101973;201911;135;4K1171;A0321
101973-201912;101973;201912;57;4K1171;A0321
101973-202001;101973;202001;189;4K1171;A0321
101973-202002;101973;202002;50;4K1171;A0072
101973-202003;101973;202003;144;4K1171;A0072
101973-202004;101973;202004;58;4K1171;A0072
101973-202005;101973;202005;138;4K1171;A0072
101973-202006;101973;202006;157;4K1171;A0072
101974-201901;101974;201901;158;4L1391;A0349
101974-201902;101974;201902;173;4L1391;A0349
101974-201904;101974;201904;165;4L1391;A0349
101974-201905;101974;201905;133;4L1391;A0349
101974-201906;101974;201906;80;4L1391;A0349
101974-201907;101974;201907;80;4L1391;A0349
101974-201908;101974;201908;80;4L1391;A0349
101974-201909;101974;201909;179;4K1171;A0321
101974-201910;101974;201910;146;4K1171;A0321
101974-201911;101974;201911;181;4K1171;A0321
101974-201912;101974;201912;100;4K1171;A0321
101974-202001;101974;202001;181;4K1171;A0321
101974-202002;101974;202002;97;4K1171;A0321
101974-202003;101974;202003;170;4K1171;A0072
101974-202004;101974;202004;49;4K1171;A0072
101974-202005;101974;202005;184;4K1171;A0072
101974-202006;101974;202006;170;4K1171;A0072
101975-201901;101975;201901;123;5D1271;A0179
101975-201902;101975;201902;49;5D1271;A0179
101975-201904;101975;201904;80;5D1271;A0179
101975-201905;101975;201905;104;5D1271;A0179
101975-201906;101975;201906;80;5D1271;A0179
101975-201907;101975;201907;80;5D1271;A0179
101975-201908;101975;201908;80;5D1271;A0179
101975-201909;101975;201909;52;5D1271;A0179
101975-201910;101975;201910;94;5D1271;A0179
101975-201911;101975;201911;48;5D1271;A0179
101975-201912;101975;201912;160;5D1271;A0179
101975-202001;101975;202001;50;5D1271;A0179
101975-202002;101975;202002;154;4K1171;A0210
101975-202003;101975;202003;61;4K1171;A0210
101975-202004;101975;202004;145;4K1171;A0210
101975-202005;101975;202005;175;4K1171;A0210
101975-202006;101975;202006;134;4K1171;A0210
101976-201901;101976;201901;178;4L1891;A0156
101976-201902;101976;201902;95;4L1891;A0156
101976-201904;101976;201904;84;4L1891;A0156
101976-201905;101976;201905;83;4L1891;A0156
101976-201906;101976;201906;80;4L1891;A0156
101976-201907;101976;201907;80;4L1891;A0156
101976-201908;101976;201908;80;4L1891;A0156
101976-201909;101976;201909;120;4K1171;A0321
101976-201910;101976;201910;93;4K1171;A0321
101976-201911;101976;201911;169;4K1171;A0321
101976-201912;101976;201912;149;4K1171;A0321
101976-202001;101976;202001;171;4K1171;A0321
101976-202002;101976;202002;136;4K1171;A0321
101976-202003;101976;202003;153;4K1171;A0072
101976-202004;101976;202004;79;4K1171;A0072
101976-202005;101976;202005;165;4K1171;A0072
101976-202006;101976;202006;183;4K1171;A0072
101977-201901;101977;201901;149;5E1341;A0116
101977-201902;101977;201902;187;5E1341;A0116
101977-201904;101977;201904;143;5E1341;A0116
101977-201905;101977;201905;100;4K1171;A0139
101977-201906;101977;201906;80;4K1171;A0139
101977-201907;101977;201907;80;4K1171;A0139
101977-201908;101977;201908;80;4K1171;A0139
101977-201909;101977;201909;79;4K1171;A0139
101977-201910;101977;201910;150;4K1171;A0163
101977-201911;101977;201911;112;4K1171;A0163
101977-201912;101977;201912;61;4K1171;A0163
101977-202001;101977;202001;163;4K1171;A0163
101977-202002;101977;202002;174;5A1014;A0090
101977-202003;101977;202003;49;5A1014;A0090
101977-202004;101977;202004;162;5A1014;A0090
101977-202005;101977;202005;154;5A1014;A0090
101977-202006;101977;202006;118;5A1014;A0090
101978-201901;101978;201901;102;5D1291;A0246
101978-201902;101978;201902;96;5D1291;A0246
101978-201904;101978;201904;142;5D1291;A0246
101978-201905;101978;201905;72;5D1291;A0246
101978-201906;101978;201906;80;5D1291;A0246
101978-201907;101978;201907;80;5D1291;A0246
101978-201908;101978;201908;80;5D1291;A0246
101978-201909;101978;201909;107;4K1171;A0321
101978-201910;101978;201910;112;4K1171;A0321
101978-201911;101978;201911;57;4K1171;A0321
101978-201912;101978;201912;78;4K1171;A0321
101978-202001;101978;202001;176;4K1171;A0321
101978-202002;101978;202002;146;4K1171;A0321
101978-202003;101978;202003;56;4K1171;A0072
101978-202004;101978;202004;127;4K1171;A0072
101978-202005;101978;202005;57;4K1171;A0072
101978-202006;101978;202006;80;4K1171;A0072
101979-201901;101979;201901;160;5D1291;A0261
101979-201902;101979;201902;90;5D1291;A0261
101979-201904;101979;201904;87;5D1291;A0261
101979-201905;101979;201905;99;5D1291;A0261
101979-201906;101979;201906;80;5D1291;A0261
101979-201907;101979;201907;80;5D1291;A0261
101979-201908;101979;201908;80;5D1291;A0261
101979-201909;101979;201909;111;5D1291;A0261
101979-201910;101979;201910;92;5D1291;A0261
101979-201911;101979;201911;169;5D1291;A0261
101979-201912;101979;201912;69;5D1291;A0261
101979-202001;101979;202001;130;5D1291;A0261
101979-202002;101979;202002;170;4K1171;A0210
101979-202003;101979;202003;73;4K1171;A0210
101979-202004;101979;202004;98;4K1171;A0210
101979-202005;101979;202005;151;4K1171;A0210
101979-202006;101979;202006;148;4K1171;A0210
101980-201901;101980;201901;161;4K1561;A0143
101980-201902;101980;201902;100;4K1561;A0143
101980-201904;101980;201904;89;4K1561;A0143
101980-201905;101980;201905;129;4K1171;A0139
101980-201906;101980;201906;132;4K1171;A0139
101980-201907;101980;201907;132;4K1171;A0139
101980-201908;101980;201908;132;4K1171;A0139
101980-201909;101980;201909;99;4K1171;A0139
101980-201910;101980;201910;149;4K1171;A0163
101980-201911;101980;201911;123;4K1171;A0163
101980-201912;101980;201912;177;4K1171;A0163
101980-202001;101980;202001;65;4K1171;A0163
101980-202002;101980;202002;162;5A1014;A0090
101980-202003;101980;202003;84;5A1014;A0090
101980-202004;101980;202004;48;5A1014;A0090
101980-202005;101980;202005;137;5A1014;A0090
101980-202006;101980;202006;89;5A1014;A0090
101981-201901;101981;201901;112;4K1531;A0369
101981-201902;101981;201902;163;4K1531;A0369
101981-201904;101981;201904;98;4K1531;A0369
101981-201905;101981;201905;143;4K1171;A0139
101981-201906;101981;201906;80;4K1171;A0139
101981-201907;101981;201907;80;4K1171;A0139
101981-201908;101981;201908;80;4K1171;A0139
101981-201909;101981;201909;74;4K1171;A0139
