Afiliado,salario
7367118,2500000
18645548,2500000
9475514,1800000
22121601,3160000
18692992,3160000
3347087,1800000
10384798,1800000
3127380,2500000
5968598,1700000
8420945,3160000
21765078,2500000
890808,1800000
19469117,2350000
1872910,1700000
21927195,2500000
18719119,2500000
9293150,3160000
16471009,3160000
6645873,2350000
1787148,1700000
5082538,1300000
967457,3160000
1984472,1800000
9241561,2350000
1204780,1700000
5946574,1300000
1392721,1800000
4634315,1700000
6173905,2350000
10871805,2500000
9382709,1300000
1262399,2500000
10840410,1800000
9551059,1800000
6344479,2350000
21429504,1700000
4820871,1300000
1787605,2350000
10142949,1700000
14605967,1700000
18637048,1300000
19373284,2350000
17094221,1300000
23295445,1300000
14435308,1300000
3032793,1800000
7280167,2350000
23153166,1700000
19418141,1800000
749268,1800000
2961554,2350000
2089809,3160000
7345117,1700000
9357540,1300000
14709187,2350000
9763060,1300000
2267610,1800000
3176391,3160000
6839884,1300000
20785589,2500000
2596761,1800000
3362411,1300000
5980662,1800000
8321370,3160000
3226298,3160000
1495190,1300000
17595824,1300000
2958202,1300000
2662079,1300000
4979405,2500000
151071,3160000
10044187,2350000
15082432,1800000
2573558,2350000
7290647,1300000
10105421,2500000
10845971,1300000
9544452,2350000
14778522,1700000
5682203,2500000
7621262,1300000
6586173,1300000
14561393,2350000
6864283,1300000
7578486,1300000
23038002,1700000
19568566,1700000
14168540,3160000
18324052,2350000
5137087,1300000
22099471,2350000
4906002,2350000
16145325,2500000
18506154,2350000
15482228,2500000
10764773,3160000
2516682,1700000
73516,1800000
14811571,1800000
7451517,2350000
7370484,2500000
7401581,3160000
4774433,2500000
9672803,2500000
22242800,1800000
7276628,1700000
2207260,1700000
9948150,2500000
9648521,1300000
19382103,1800000
2911857,2350000
6080642,3160000
8006418,1800000
17039813,1800000
10918299,2500000
8001390,3160000
3185683,2350000
7909660,2500000
5887824,2350000
8500188,2350000
11315649,1800000
1561903,2350000
22227366,1300000
19479764,1300000
11023758,3160000
3260652,2500000
15515615,1700000
5309503,1800000
10090321,1800000
6012280,3160000
6638733,1300000
18662976,1700000
3181900,1700000
3362923,3160000
220432,2350000
16211705,2350000
19393936,1800000
4720314,2350000
23149328,1300000
9333038,2350000
14783926,1800000
10940041,1300000
10108463,2500000
7497683,1300000
9355283,3160000
1178473,1800000
18716715,1300000
14796450,1700000
155775,2500000
5259588,2350000
18729361,2350000
7534336,1700000
10809117,2500000
3169822,1300000
7742504,1300000
9298371,2350000
8357500,1300000
4733548,2500000
9075045,3160000
21251458,1300000
17624689,1700000
9238183,1700000
1748096,1800000
8089872,1800000
21097209,1300000
10591947,2500000
5438065,2350000
3187903,2500000
2476201,2350000
2443940,1700000
5819774,3160000
4226408,2350000
2459852,2350000
2960783,1300000
22961183,1300000
3562548,2350000
6327003,2350000
8161644,2500000
1742539,1700000
19278878,1800000
4993871,2500000
10798233,3160000
1098840,2500000
10972682,1300000
8156,1700000
1426530,3160000
3135967,1300000
4967610,1800000
3455160,2500000
9340323,2350000
1496864,1800000
1879004,1300000
2136682,2350000
2040958,2350000
14306432,3160000
3340841,3160000
2346738,2500000
9888324,1300000
10328714,2500000
10186397,1300000
6016119,1800000
2928655,2350000
2514902,3160000
15724985,1700000
2131511,2350000
3300950,1800000
10394047,2350000
9942340,1300000
7515180,3160000
14381345,2350000
7017229,1700000
5682284,1300000
990072,1700000
10445924,2350000
13047286,1700000
16832047,1700000
1333993,3160000
894489,2350000
774359,1300000
256771,2350000
2953212,2500000
7951877,2500000
3370151,1700000
10045768,2350000
9554237,2350000
10028426,1300000
71557,1800000
6624635,3160000
9556701,1700000
3937218,2350000
480026,2500000
4028742,3160000
6669270,1700000
7175102,3160000
5546560,2500000
2786095,1700000
2343769,3160000
3158027,1800000
7589011,1300000
7775832,2350000
14812241,2350000
2775285,1300000
2538374,1700000
5633417,1800000
21882398,3160000
8457430,3160000
5928298,2500000
2324997,2350000
7049070,1300000
2832769,1800000
5309240,2350000
6573470,1700000
9602490,1800000
1807625,1700000
358058,1700000
7628184,1800000
5882886,2500000
964567,1300000
9876547,1700000
1543963,1300000
5977479,1700000
7553044,2350000
189844,1800000
10394560,3160000
320560,1700000
9483414,3160000
9476236,1800000
22008949,1700000
3141010,1700000
1141709,1300000
153187,1800000
15645896,2350000
18627234,3160000
5990426,2500000
1516644,2500000
184674,1700000
1549503,2500000
468268,3160000
1417598,2350000
1096024,2350000
18739357,1700000
7057510,1800000
7802648,2500000
5470727,1800000
1926084,1700000
441136,3160000
969999,2500000
461210,1300000
7899805,2350000
9664822,2500000
3226328,1800000
9288961,1700000
9309276,3160000
21981575,2500000
2407784,2500000
9479506,1300000
7363904,1700000
10443513,1300000
13610978,2500000
8157263,3160000
2366518,3160000
2203524,2500000
7239480,1300000
16433286,1800000
21204161,1800000
9751852,1800000
7893175,2350000
7726234,3160000
1177115,1800000
13032196,2500000
19460568,3160000
15612731,1700000
7482404,3160000
10907894,2500000
18104170,1800000
495679,3160000
19881244,2500000
8264699,1700000
6326995,3160000
1151809,1700000
215413,3160000
1601277,1700000
9581022,1700000
4867670,3160000
10118628,1700000
1991028,2350000
9656469,1700000
1248631,2500000
2031211,1300000
5938947,1800000
3902755,1800000
15460087,1700000
9658043,1700000
6293154,1800000
7522655,2350000
9593071,1700000
2905698,3160000
16462436,2350000
21092921,2350000
6951018,3160000
5763844,1300000
13725247,2350000
16704427,1300000
4200372,1800000
1908170,2350000
10432434,1700000
9720639,3160000
7670552,2350000
5966387,2500000
1028840,1300000
10381108,1800000
19885972,2350000
18687890,1300000
4131790,2350000
10511062,2350000
10311447,1800000
9635532,1300000
10909614,1300000
4328605,3160000
2080714,3160000
5483224,3160000
15710195,1700000
21963541,2500000
10485205,1800000
2292743,2500000
5482357,1300000
2214841,1300000
2979327,1800000
6104610,1300000
3102376,2500000
7829098,2350000
18163263,3160000
8527621,2500000
7513231,2500000
16293569,2350000
9570237,1300000
18916644,1800000
23065555,2350000
6095767,2350000
9667729,1300000
5590592,1800000
21362048,1800000
8364120,2500000
1645551,3160000
2693449,2350000
8279962,2350000
13819002,2500000
14991850,3160000
7451092,2350000
14565869,3160000
18648019,1800000
5648562,2350000
14820268,1300000
19393395,2350000
2954194,3160000
6433723,1800000
10100103,1800000
9994839,1300000
3018325,3160000
5560435,2350000
10751315,2350000
2925339,2350000
18726900,1800000
18489642,2350000
2590775,2500000
1905125,1700000
2642156,1800000
9736715,1700000
3039449,2350000
1030736,1700000
13892477,2500000
5599690,3160000
2491897,3160000
1367629,3160000
835151,2500000
2315847,3160000
19958830,3160000
13766224,1800000
21908800,1300000
22218109,1700000
21940569,1300000
22028520,1700000
3114391,2350000
995419,2350000
5861470,1700000
10301677,1800000
6132641,2350000
19030287,2350000
4774295,1700000
3106944,2500000
3806568,2350000
3927811,2500000
3679586,1800000
9846283,3160000
6457725,3160000
6275738,2350000
374508,2350000
7526647,3160000
6968796,2500000
10106570,2350000
11006962,1700000
921698,1300000
8251506,2350000
2971581,3160000
7175084,2500000
16861079,2500000
2440278,3160000
15669755,3160000
7474520,1700000
3116532,1700000
19747858,2500000
7187867,3160000
5450661,1300000
4221044,3160000
1173331,3160000
9296219,2500000
545895,1800000
3022153,2350000
419707,1800000
14103140,1700000
2476227,2500000
2846832,2350000
17682638,1300000
6945936,1700000
1578475,2350000
742881,2500000
5988950,2350000
22067624,2350000
17324322,2500000
18695098,1700000
4484283,1700000
7311575,1700000
7836861,2500000
7130868,1300000
9680507,1800000
14664462,2350000
19391008,1800000
2995599,3160000
8435548,2500000
17534214,1700000
10928763,1300000
17162458,1700000
7666552,2350000
897295,2500000
22951278,3160000
23151412,1300000
4899220,2500000
2912418,1800000
4001373,3160000
94950,1300000
2144637,2500000
4330942,1800000
17205599,2500000
14044111,2350000
19402532,3160000
1514341,2500000
3287987,3160000
10158254,1800000
335236,2500000
20786794,1700000
10186625,1300000
3433652,2350000
3280562,1300000
14145627,2500000
10067575,1700000
3909678,2350000
4586506,2500000
1525972,2350000
116951,2500000
4434694,2500000
8268959,1300000
8081037,3160000
1216132,1700000
9990524,1800000
16873888,1700000
9349167,3160000
5545493,2350000
18058911,2500000
16462795,2500000
7372592,1300000
853075,1800000
5692235,2500000
7814818,1800000
4774871,1300000
9909815,1800000
11820598,1800000
2606501,1300000
15638200,1700000
6121976,2350000
5467772,1800000
3956316,2500000
3454445,1300000
10483159,1800000
15730796,2500000
3441825,2350000
10987611,1700000
1450055,1800000
4861573,1300000
2042754,1700000
3124327,1700000
2340821,2350000
18104153,2350000
5295878,2350000
9655444,1700000
2245112,1800000
2376136,1300000
2833112,2350000
3903283,2500000
1440596,2500000
11002853,1300000
9400140,1300000
7908849,2350000
1806760,1800000
5953033,1300000
10231690,1800000
6153064,1300000
11573255,2350000
3088447,1300000
10080809,1800000
1894818,1700000
13272955,3160000
10024294,2350000
9339399,1700000
6299150,1700000
3404105,2500000
7067847,2350000
23202284,3160000
18654918,2350000
3444343,1300000
14446617,1300000
12921717,2350000
1509648,2350000
2996535,1800000
9694418,1800000
1011439,1800000
17346697,1300000
10802321,2350000
9454319,1300000
3142269,3160000
1341305,1800000
7141392,2500000
11250076,1300000
10779408,1700000
21978517,1300000
1660828,3160000
2406300,1300000
2822568,2500000
20988345,3160000
9370712,2500000
8346177,1800000
1213790,1800000
7828199,1300000
521160,1700000
9717347,1800000
20621953,1700000
2682275,1700000
7749463,1700000
9055702,2500000
1465871,1300000
6680349,1800000
1949516,1800000
12505089,2500000
5873297,1300000
18838001,2500000
10753983,1300000
20807619,2350000
21698636,1300000
20616752,3160000
6355584,1300000
5121987,2500000
10433909,3160000
3070400,1300000
6456838,1800000
593505,2350000
7945200,3160000
9304730,1800000
10909146,1800000
2472904,2350000
12138286,1300000
1685132,1700000
9264746,2350000
9675335,1300000
8337297,1300000
1780966,1700000
933271,1700000
21989644,1800000
21845275,1800000
1388093,1700000
3067420,2500000
106681,1700000
4575529,1700000
18739659,3160000
7169094,2350000
6666633,1800000
3110892,3160000
6249447,2350000
7773932,2500000
3096727,1300000
1999174,1800000
1870068,1300000
18683771,3160000
3461000,2350000
24944,2500000
994127,3160000
8516496,1300000
9502286,2500000
5850223,1800000
4455820,2500000
1606301,3160000
18707027,1300000
20673159,2500000
1946897,1700000
21961443,1300000
5245363,2350000
9584263,2500000
18701898,1700000
20005551,1800000
17761349,1800000
363805,1700000
1709275,3160000
7619807,3160000
10954208,3160000
8104240,3160000
5002565,1800000
860228,1300000
8105198,1700000
18682360,1300000
18634894,1800000
14806144,1300000
2039465,1700000
20743828,2500000
3383813,2350000
8486659,1700000
4574391,1700000
1216284,1700000
18368422,2500000
9911970,2350000
4832678,2350000
10802653,2500000
10843951,1800000
18365180,2350000
2386721,1700000
1796400,3160000
9870168,1700000
5229183,1700000
5306491,2500000
8014975,1700000
879931,2500000
5867649,2500000
2994078,2350000
12381603,2500000
18662730,1300000
10949776,1300000
5986622,1700000
14687015,2500000
136645,2350000
18719504,1700000
2660042,1800000
5967838,1800000
2870165,3160000
1990091,2350000
5641496,1700000
4704303,3160000
4705411,1300000
10244063,2500000
8837792,2500000
10054370,2350000
5949767,1700000
5412816,3160000
18522702,1800000
2512054,1800000
280603,1700000
6617155,1800000
10816564,3160000
19373259,2350000
9579518,3160000
7603115,3160000
1687723,3160000
3280432,2350000
1975280,1800000
420365,1300000
6585972,1300000
7452989,1800000
9976048,3160000
13689591,1700000
10439300,2500000
5947823,2350000
7784129,2350000
7227470,2350000
21118258,1700000
219370,3160000
9227785,1300000
3307099,3160000
2517434,3160000
18639113,1800000
2480357,1700000
9799325,1800000
74183,3160000
5855245,2350000
6841385,2500000
6645714,3160000
18832159,3160000
3565457,1700000
3189217,1700000
2271760,1300000
5579562,1700000
2098314,1800000
15627733,1800000
1937408,3160000
7982875,1700000
13168901,1700000
995557,2350000
1602916,1700000
9726960,2350000
6950893,1800000
5496781,1300000
9054749,1300000
6197731,2350000
3140382,1700000
1856248,1700000
9584587,3160000
5823148,1700000
19393248,2500000
7758093,1700000
8025804,1700000
7486984,2500000
9462199,1300000
8303193,1800000
6600725,1700000
2632601,1800000
757487,3160000
6657769,1700000
5648677,1700000
5913779,1800000
10226373,1700000
2539282,1300000
5133058,2350000
18828538,1700000
16903821,1700000
9650132,1800000
10493457,2350000
186525,3160000
14155803,2350000
10069119,1300000
9075728,1800000
3350141,1300000
2863567,1700000
23035821,1800000
10317776,3160000
6066679,3160000
986737,1300000
779293,2350000
1318894,2500000
1589733,1700000
5440196,2350000
1405050,3160000
2288876,2500000
5620662,2500000
5693458,1700000
6436842,3160000
8002301,1700000
7262029,2500000
6170954,2350000
7052925,3160000
16004744,2500000
5339747,1700000
8328095,1300000
16995683,1800000
9519922,2350000
5616217,2350000
3963838,1800000
8428667,3160000
1977561,1800000
10868412,1700000
1557807,2350000
916048,2350000
6480209,1700000
5940335,3160000
9731655,2500000
1919585,3160000
5726115,1700000
7504219,1300000
7460659,1300000
6767097,1300000
12220012,2500000
2701797,1300000
23193126,2350000
7270378,2500000
15197663,2350000
13099658,1300000
2900267,3160000
20398393,1300000
14991780,3160000
18553852,2350000
14804961,3160000
3199735,1800000
1850008,1300000
8274943,1300000
18735447,1700000
2573531,1300000
21231903,1700000
3800006,3160000
20091160,1700000
2288112,1800000
19411759,2500000
7191579,1800000
13037787,1800000
17284055,1800000
